text,category
Nuk jam i sigurt që rimbushja ime ka kaluar ende.,cancel_transfer
Unë kam qenë duke pritur për më shumë se një orë për një rimbushje. Sa kohë duhet të zgjasë kjo? Më duhen vërtet këto para.,cancel_transfer
Ku të kontrolloni rimbushjet në pritje?,cancel_transfer
Anuloni një transaksion,cancel_transfer
A mund të anuloj një transferim që sapo bëra,cancel_transfer
"Më duhej të bëja një pagesë në llogarinë time, por shkruajta numrin e gabuar. Aplikacioni nuk do të më lejojë ta anuloj këtë transaksion. Më duhet të anulohet ASAP!!",cancel_transfer
Bëra një gabim këtë mëngjes kur bëra një transferim. Si mund ta kthej atë?,cancel_transfer
A mund të anuloj një transaksion?,cancel_transfer
"Përshëndetje, kam dërguar një pagesë në numrin e gabuar të llogarisë - a mund ta anuloni sa më shpejt të jetë e mundur?",cancel_transfer
Si mund ta kthej një transaksion?,cancel_transfer
"Sapo kuptova se bëra transaksionin e gabuar dje. Ju lutem, mund ta rregulloni atë? Më duhet deri nesër, ju lutem.",cancel_transfer
Si mund të anuloj një tarifë?,cancel_transfer
"Nuk doja të bëja një transaksion, dua ta kthej atë",cancel_transfer
A ka ndonjë mënyrë për të zhbërë një transaksion?,cancel_transfer
"Bëra aksidentalisht një pagesë nga llogaria e gabuar dje. Është pagesa ime e qirasë dhe është shumë e madhe, kështu që llogaria nga e kam paguar nuk do të mund të mbulojë shumën. A është vërtet e rëndësishme që pagesa të bëhet nga llogaria e duhur?",cancel_transfer
Do të doja ndihmë për të rikthyer një transaksion që bëra këtë mëngjes,cancel_transfer
"Ju lutemi, ndihmoni në rikthimin e transaksionit tim nga ky mëngjes.",cancel_transfer
A ka ndonjë mënyrë për të anuluar transferimin tim,cancel_transfer
Ngatërrova një transferim dhe duhet ta kthej atë.,cancel_transfer
"Ju lutem anuloni transferimin tim më të fundit, ishte një gabim. Ky është një emergjencë. Duhet të anulohet përpara se të kalojë.",cancel_transfer
Kam bërë një gabim dhe kam kryer një transaksion në llogarinë e gabuar!,cancel_transfer
Dua të kthej një transaksion që bëra këtë mëngjes,cancel_transfer
Më duhet të ndryshoj një transferim.,cancel_transfer
Si mund të anuloj një transaksion?,cancel_transfer
Më duhet të anuloj një transaksion të lutem!,cancel_transfer
Unë dua të kthej një transaksion që kam bërë,cancel_transfer
"A mund ta anuloj transfertën time, e kam paguar në llogarinë e gabuar. Më duhet ta paguaj në llogarinë e duhur deri nesër.",cancel_transfer
Më duhet një transferim i anuluar.,cancel_transfer
Bëra një transaksion këtë mëngjes dhe tani dua ta anuloj.,cancel_transfer
Një transferim duhet të anulohet.,cancel_transfer
A është e mundur të anuloni një transaksion?,cancel_transfer
E ngatërrova dhe bëra një transaksion duke përdorur llogarinë e gabuar.,cancel_transfer
Një nga transaksionet e mia duhet të anulohet.,cancel_transfer
Më duhet të ndaloj një transaksion që kam bërë.,cancel_transfer
Më duhet të anuloj një transferim që kam bërë.,cancel_transfer
"Transferimi im ishte i gabuar, a mund ta ndaloni përpara se të përfundojë, ju lutem?",cancel_transfer
Kam përdorur llogarinë e gabuar.,cancel_transfer
"Kam bërë një gabim të tmerrshëm! Kam transferuar para në llogarinë e gabuar rastësisht! Kam futur gabim një nga shifrat. Më duhet të anulohet menjëherë, ju lutem.",cancel_transfer
Cilat janë hapat që duhet të ndërmarr për të anuluar një transaksion?,cancel_transfer
Do të doja të anuloja një transferim...a është e mundur kjo?,cancel_transfer
Dua të anuloj transaksionin që kam bërë më parë,cancel_transfer
"Kam paraqitur një transaksion, por ishte për llogari të pasaktë.",cancel_transfer
"Dje kam iniciuar një pagesë qiraje nga një llogari e gabuar. Nuk mund të paguhet nga ajo llogari, por me të vërtetë duhet të paguhet në kohë. A mund ta transferoj pagesën në llogarinë e duhur?",cancel_transfer
A mund të më ndihmoni të anuloj shpejt një transaksion që kam bërë aksidentalisht në llogarinë e gabuar?,cancel_transfer
"Unë nuk mendoj se transaksioni ka përfunduar, kështu që a mund të anuloj një transferim?",cancel_transfer
Dua të kthej një transaksion që bëra këtë mëngjes.,cancel_transfer
Bëra një transaksion në një llogari të gabuar!,cancel_transfer
Ju lutem më ndihmoni të anuloj një transaksion.,cancel_transfer
Kam futur një gabim shkrimi kur po transferoja para dhe tani i kam dërguar në një llogari të gabuar. Kjo është kaq e keqe! Më duhet të anulohet tani.,cancel_transfer
Sa shpejt mund të rregulloni një gabim në pagesë? Kam bërë një pagesë në llogarinë e gabuar dje dhe duhet të rregullohet deri nesër për qiranë time.,cancel_transfer
Ju lutem anuloni transaksionin tim të fundit.,cancel_transfer
Si të anuloni një transaksion,cancel_transfer
Më duhet të anuloj një transferim,cancel_transfer
Më ndihmo të anuloj një transferim.,cancel_transfer
me kë të flas për të anuluar një transferim?,cancel_transfer
Ndihmë! Më duhet të anuloj një transaksion.,cancel_transfer
Kam bërë një gabim dhe duhet të anuloj një transferim.,cancel_transfer
"Nëse bëj një gabim, a mund ta anuloj transaksionin?",cancel_transfer
Më duhet të anuloj një transaksion.,cancel_transfer
Nuk kam më nevojë të transferohem dhe dua ta anuloj.,cancel_transfer
Si mund të anuloj një transferim?,cancel_transfer
"Kam bërë një gabim në transfertën e fundit që kam bërë, me kë duhet të flas për ta anuluar?",cancel_transfer
Kë të telefonoj për të anuluar një transferim?,cancel_transfer
Është jashtëzakonisht e rëndësishme që të anuloj transfertën që bëra dje dhe t'i vendos paratë në një llogari tjetër. A është e mundur kjo?,cancel_transfer
Kam bërë një transaksion në llogarinë e gabuar!,cancel_transfer
A ka ndonjë mënyrë për të anuluar një transferim të fundit? Nuk doja ta bëja dhe duhet të sigurohem që të mos kalojë.,cancel_transfer
A ka ndonjë mënyrë për të rikthyer një transaksion?,cancel_transfer
Kam një transaksion dhe do të doja të di nëse është i anulueshëm?,cancel_transfer
Bëra aksidentalisht një pagesë në një llogari të gabuar. Cfare duhet te bej?,cancel_transfer
Si mund ta anuloj transferimin tim?,cancel_transfer
"Sapo kuptova se bëra transaksionin e gabuar dje. Ju lutem, mund ta korrigjoni? Më duhet deri nesër.",cancel_transfer
A mund të ndaloj një transferim?,cancel_transfer
"Bëra një transaksion, por e bëra në një llogari ku nuk doja ta bëja.",cancel_transfer
ndaloni transaksionin,cancel_transfer
Më duhet të anuloj një transaksion,cancel_transfer
Sapo kuptova se bëra pagesën e gabuar dje. Mund ta ndryshoni atë në llogarinë e duhur? Është pagesa ime e qirasë dhe me të vërtetë duhet të jetë në llogarinë e duhur deri nesër,cancel_transfer
"Sapo kam bërë një transferim parash në llogarinë e gabuar, më duhet të ndaloj lëvizjen e parave pasi mund t'i shkojnë dikujt që nuk e njoh. Ju lutem mund të ndihmoni?",cancel_transfer
Ju lutem ndihmë! Aplikacioni nuk më lejon të anuloj një transfertë parash. Rastësisht dërgova para në një llogari që nuk ishte e imja. Më duhet të anulohet menjëherë.,cancel_transfer
Më ndihmo të anuloj një transaksion.,cancel_transfer
"Tashmë kam bërë një transferim dhe dua ta anuloj, si ta bëj këtë?",cancel_transfer
"Përshëndetje, sapo kuptova se bëra transaksionin e gabuar dje. Ju lutem, mund ta korrigjoni? Më duhet deri nesër.",cancel_transfer
Kam dërguar një pagesë në numrin e gabuar të llogarisë - a mund të anulohet ai transaksion? Unë jam i shqetësuar se aksidentalisht i jap paratë e mia.,cancel_transfer
Unë dua të anuloj një transaksion që bëra këtë mëngjes,cancel_transfer
"Unë kam nevojë që ju të ndaloni transferimin që sapo fillova sa më shpejt të jetë e mundur, sapo kuptova që nuk ishte korrekt!",cancel_transfer
Do të doja të anuloja transaksionin tim të mëparshëm,cancel_transfer
Unë kam nevojë për ndihmë urgjente. E kuptoj që e dërgova pagesën në numrin e gabuar të llogarisë. Kam bërë një gabim shtypi. Ju lutemi anuloni transferimin tani. Nuk ka asnjë opsion nga aplikacioni.,cancel_transfer
"Kam bërë një gabim dhe kam bërë një transaksion në një llogari të gabuar, a mund ta anuloj?",cancel_transfer
"Përshëndetje, kam bërë një transferim dje që duhet ta kthej. Më duhet të vendos paratë në një llogari tjetër.",cancel_transfer
Unë kam nevojë për ndihmë urgjente. E kuptoj që e dërgova pagesën në numrin e gabuar të llogarisë. Kam bërë një gabim shtypi. Ju lutemi anuloni transferimin menjëherë. Nuk mund të bëj asgjë nga aplikacioni.,cancel_transfer
Unë dua të anuloj një transaksion.,cancel_transfer
"Dje bëra një pagesë qiraje nga llogaria e gabuar. Absolutisht që duhet të kalojë nesër, kështu që a mund ta ridrejtoni pagesën në llogarinë e duhur?",cancel_transfer
"Nuk dua më të transferoj fonde, a mund ta anulojmë atë transaksion?",cancel_transfer
"Kam bërë një gabim kur dërgova një pagesë, duke e dërguar në numrin e gabuar të llogarisë (me një gabim shtypi) - a mund ta anuloni transaksionin, ju lutem?",cancel_transfer
Më duhet të anuloj transferimin tim të fundit sa më shpejt të jetë e mundur. Aty kam bërë një gabim. Ju lutemi ndihmoni përpara se të kalojë.,cancel_transfer
Po përpiqem të kthej një transaksion që bëra këtë mëngjes,cancel_transfer
"Një pagesë që kam bërë është për një shumë të gabuar, a mund të më ndihmoni të korrigjoj gabimin.",cancel_transfer
Përfundova pa dashje një transaksion në një llogari të gabuar.,cancel_transfer
Kam përdorur numrin e gabuar të llogarisë!,cancel_transfer
Si mund të anuloj një transferim që kam bërë,cancel_transfer
"Kam bërë një gabim në transferimin, a mund ta anuloj transferimin tim të mëparshëm?",cancel_transfer
"Kam bërë një gabim kur kam bërë transferimin tim të fundit, ju lutem anuloni para se të përfundojë.",cancel_transfer
A mund të ndaloj një transaksion?,cancel_transfer
Unë dëshiroj të anuloj një transferim,cancel_transfer
Unë dua të kthej transaksionin tim,cancel_transfer
A është e mundur që një transaksion të anulohet?,cancel_transfer
"Hej, kam nevojë urgjente për ndihmë. Sapo kuptova se e dërgova pagesën në numrin e gabuar të llogarisë, ka një gabim shtypi! Ju lutem anuloni menjëherë, nuk mund ta bëj më nga aplikacioni",cancel_transfer
a është e mundur të anuloni transaksionet?,cancel_transfer
Ndihmë! Kam bërë një transferim gabimisht dhe duhet ta anuloj përpara se të përfundojë!,cancel_transfer
Bëra një gabim të tmerrshëm kur shkruaja numrin e llogarisë time. Unë aksidentalisht dërgova para në llogarinë e gabuar. Vura re se aplikacioni nuk do të më lejojë të anuloj transaksionin. A mund të më ndihmojë dikush me këtë menjëherë?,cancel_transfer
A është e mundur të anuloj transferimin tim?,cancel_transfer
Si mund të rregulloj një transaksion në llogarinë e gabuar?,cancel_transfer
Bëra shaka dhe përdora llogarinë e gabuar. Ju lutem ndihmë.,cancel_transfer
Dua të anuloj një transferim që sapo bëra.,cancel_transfer
Anuloni transaksionin,cancel_transfer
"Mund të ktheni fondet e transaksionit tim, e kam paguar në llogarinë e gabuar. Duhet të jem në gjendje ta paguaj në llogarinë e duhur deri nesër.",cancel_transfer
Transaksioni im është në llogarinë e gabuar.,cancel_transfer
"E pagova qiranë në llogarinë e gabuar, a mund ta paguani në llogarinë e duhur, duhet të bëhet deri nesër.",cancel_transfer
Si mund të anuloj një transaksion?,cancel_transfer
"Kam rregulluar një transferim, por nuk kam më nevojë ta dërgoj. Si ta ndaloj transferimin?",cancel_transfer
Do të doja të anuloja një transferim,cancel_transfer
"Ju lutem më ndihmoni, ka një transaksion në llogarinë e gabuar.",cancel_transfer
Si mund të kthej një transaksion nga ky mëngjes?,cancel_transfer
Si mund të anuloj një transferim të fundit?,cancel_transfer
"Ju lutem, a mund të bllokoni transaksionin që sapo dërgova nga llogaria ime? Ishte një pagesë, por rastësisht shkrova detajet e gabuara dhe mendoj se mund të kishte shkuar në vendin e gabuar.",cancel_transfer
"Bëra një transaksion këtë mëngjes, por duhet ta kthej tani.",cancel_transfer
Dje kam bërë pagesën e gabuar për qiranë dhe kjo duhet të rregullohet jo më vonë se nesër. Si mund të ndihmoni?,cancel_transfer
"Së fundmi kam bërë një transferim, por duhet ta anuloj sa më shpejt. Ju lutem më njoftoni kur të ndodhë kjo.",cancel_transfer
Kam bërë një transferim në llogarinë time dhe tani më duhet ta anuloj,cancel_transfer
"Anuloni transferimin tim, ju lutem.",cancel_transfer
Më duhet të anuloj një transaksion menjëherë.,cancel_transfer
Të lutem më ndihmo! Një pagesë që bëra kishte një gabim në numrin e llogarisë dhe nuk mund ta anuloj nga ana ime. Mund ta anuloni?,cancel_transfer
Më duhet ta anuloj shpejt transferimin tim të fundit pasi bëra një gabim. Ju lutemi ndihmoni përpara se të kalojë.,cancel_transfer
A mund të anuloj një transferim që kam bërë,cancel_transfer
Ku mund të shkoj për të anuluar një transaksion?,cancel_transfer
Si mund të anuloj një transaksion në një llogari të gabuar?,cancel_transfer
Ka pasur një transaksion në llogarinë e gabuar.,cancel_transfer
Ju lutem anuloni transferimin që sapo bëra. Vendosa numrin e gabuar të llogarisë dhe nuk mund ta ndaloj atë në aplikacion.,cancel_transfer
Dua ta kthej këtë transaksion të mëngjesit.,cancel_transfer
"Nuk doja të bëja transfertën, a ka ndonjë mënyrë për ta anuluar?",cancel_transfer
Kam nevojë për ndihmë të menjëhershme për të anuluar një transferim që ishte një gabim. Ju lutem më ndihmoni shpejt që kjo të mos kalojë.,cancel_transfer
Anulimi i një transaksioni,cancel_transfer
Llogaria e gabuar është përdorur gjatë një transaksioni.,cancel_transfer
"Sapo nisa një transferim, por do të doja ta anuloja.",cancel_transfer
Transaksioni im i mëngjesit duhet të anulohet.,cancel_transfer
Transaksioni im nga më parë duhet të kthehet.,cancel_transfer
Së fundmi kam bërë një transferim që do të doja ta anuloja,cancel_transfer
Dje bëra një pagesë të gabuar në llogarinë e gabuar për pagesën e qirasë. Më duhet që kjo të adresohet sa më shpejt dhe fondet të transferohen në llogarinë e duhur jo më vonë se nesër.,cancel_transfer
Çfarë duhet të bëj për të anuluar një transaksion?,cancel_transfer
Si mund ta anuloj këtë transaksion?,cancel_transfer
Ndihmë ju lutem! Pagesa ime e qirasë do të bëhet nesër dhe kam bërë një gabim pagese dje! A mund të vendosni në llogarinë e duhur?,cancel_transfer
Unë kam nevojë për ndihmë tani. E kuptoj se e dërgova pagesën në numrin e gabuar të llogarisë pasi bëra një gabim shtypi. Ju lutemi anuloni transferimin tani pasi nuk mund ta bëj nga aplikacioni.,cancel_transfer
Unë kam nevojë për ndihmë sa më shpejt të jetë e mundur! Kam bërë një gabim në transferimin tim më të fundit; ju lutem mund ta ndaloni para se të kalojë?,cancel_transfer
